id,business_name,category,city,country,phone,email,website,address,facebook,instagram,linkedin,rating,review_count,score,priority,lead_status,contactable,matched_services,response_time_ms,page_size_kb,reason,discovery_sources,created_at
303,Dorset Dental,dentist,Scarborough,CA,+14162612946,dorsetdental@dorsetdental.com,https://dorsetdental.com/,"119, Dorset Road",,,,,,0,COLD,actionable,True,,,,,osm,2026-08-20 18:16:24
304,Colonnade Dental,dentist,Mississauga,CA,+19052769991,,,"3024, Hurontario Street",,,,,,0,COLD,actionable,True,,,,,osm,2026-08-20 18:16:24
305,Smile by Design,dentist,Toronto,CA,+19058971106,,https://www.smilebydesign.com,"3038, Hurontario Street",,,,,,0,COLD,actionable,True,,,,,osm,2026-08-20 18:16:24
307,Dr. Gaidouk,dentist,Toronto,Canada,+14166262121,,,"Dr. Gaidouk, 150 Sherway Drive, Toronto, ON M9C 5N2, Canada",,,,,,0,COLD,actionable,True,,,,,geoapify,2026-08-20 18:16:24
308,Lakeshore Smiles Dentistry,dentist,Toronto,Canada,+14165033000,,,"Lakeshore Smiles Dentistry, 3867-3869 Lake Shore Boulevard West, Toronto, ON M8V 4A1, Canada",,,,,,0,COLD,actionable,True,,,,,geoapify,2026-08-20 18:16:24
309,Campus Dental,dentist,Toronto,Canada,+16473519755,,https://www.loveyourteeth.ca/,"Campus Dental, 3210 Lake Shore Boulevard West, Toronto, ON M8V 3X8, Canada",,,,,,0,COLD,actionable,True,,,,,geoapify,2026-08-20 18:16:24
310,LI Family Dental,dentist,Toronto,Canada,+14162322033,,https://lifamilydental.ca/,"LI Family Dental, 1557 The Queensway, Toronto, ON M8Z 1T8, Canada",,,,,,0,COLD,actionable,True,,,,,geoapify,2026-08-20 18:16:24
311,Dental Clinic - Dr. Edmund Yuen &Associates,dentist,Toronto,Canada,+14162596171,,,"Dental Clinic - Dr. Edmund Yuen &Associates, 562 Kipling Avenue, Toronto, ON M8Z 5E8, Canada",,,,,,0,COLD,actionable,True,,,,,geoapify,2026-08-20 18:16:24
313,North Queen Dental,dentist,Toronto,Canada,+14166200808,,https://www.nqdental.com,"North Queen Dental, 165 North Queen Street, Toronto, ON M9C 1A8, Canada",,,,,,0,COLD,actionable,True,,,,,geoapify,2026-08-20 18:16:24
314,East Mall Family Dental,dentist,Toronto,Canada,+14166212550,,https://www.eastmalldental.com/,"East Mall Family Dental, 85 The East Mall, Toronto, ON M8Z 5X3, Canada",,,,,,0,COLD,actionable,True,,,,,geoapify,2026-08-20 18:16:24
315,Etobicoke Smiles Dental,dentist,Toronto,Canada,+14166212222,,https://etobicokesmilesdental.ca/,"Etobicoke Smiles Dental, 577 Burnhamthorpe Road, Toronto, ON M9C 2Y3, Canada",,,,,,0,COLD,actionable,True,,,,,geoapify,2026-08-20 18:16:24
316,J. Kennedy Dentistry,dentist,Toronto,Canada,+14162399601,,https://kennedydental.ca/,"J. Kennedy Dentistry, 5020 Dundas Street West, Toronto, ON M9A 2G7, Canada",,,,,,0,COLD,actionable,True,,,,,geoapify,2026-08-20 18:16:24
317,Village Dental,dentist,Toronto,Canada,+14162339638,,https://villagedental.ca/,"Village Dental, 4931 Dundas Street West, Toronto, ON M9A 1G8, Canada",,,,,,0,COLD,actionable,True,,,,,geoapify,2026-08-20 18:16:24
318,Mabelle Dental,dentist,Toronto,Canada,+14169440898,info@mabelledental.com,https://mabelledental.com/,"Mabelle Dental, 70 Cordova Avenue, Toronto, ON M9A 2H5, Canada",,,,,,0,COLD,actionable,True,,,,,geoapify,2026-08-20 18:16:24
319,The Dental Hygiene Group,dentist,Toronto,Canada,+14167998344,info@dentalhygienegroup.ca,https://dentalhygienegroup.ca/,"The Dental Hygiene Group, 3391 Bloor Street West, Toronto, ON M8X 2X2, Canada",,,,,,0,COLD,actionable,True,,,,,geoapify,2026-08-20 18:16:24
321,Princeview Dental,dentist,Toronto,Canada,+14162314562,,https://www.princeviewdental.com/,"Princeview Dental, 3052 Bloor Street West, Toronto, ON M8X 2Y8, Canada",,,,,,0,COLD,actionable,True,,,,,geoapify,2026-08-20 18:16:24
322,The Dental Clinic,dentist,Toronto,Canada,+14162339581,info@thedentalclinic.ca,http://www.thedentalclinic.ca/,"The Dental Clinic, 4869 Dundas Street West, Toronto, ON M9A 1B2, Canada",,,,,,0,COLD,actionable,True,,,,,geoapify,2026-08-20 18:16:24
323,Dental Centre on Bloor,dentist,Toronto,Canada,+14163438553,,https://dentalbloor.com/,"Dental Centre on Bloor, 3311 Bloor Street West, Toronto, ON M8X 1E7, Canada",,,,,,0,COLD,actionable,True,,,,,geoapify,2026-08-20 18:16:24
324,Zajacz Dental Care,dentist,Toronto,Canada,+14162310831,,,"Zajacz Dental Care, 4889 Dundas Street West, Toronto, ON M9A 1B5, Canada",,,,,,0,COLD,actionable,True,,,,,geoapify,2026-08-20 18:16:24
325,West Etobicoke Dental Centre,dentist,Toronto,Canada,+14166211010,,https://westetobicokedental.ca/,"West Etobicoke Dental Centre, 390 The East Mall, Toronto, ON M9B 6C4, Canada",,,,,,0,COLD,actionable,True,,,,,geoapify,2026-08-20 18:16:24
329,Humbertown Dental Centre,dentist,Toronto,Canada,+14162396958,,,"Humbertown Dental Centre, 324 Prince Edward Drive South, Toronto, ON M8Y 3Z5, Canada",,,,,,0,COLD,actionable,True,,,,,geoapify,2026-08-20 18:16:24
330,Dr. Alexander Rozgoni,dentist,Toronto,Canada,+14162319088,,,"Dr. Alexander Rozgoni, 3824 Bloor Street West, Toronto, ON M9B 3P3, Canada",,,,,,0,COLD,actionable,True,,,,,geoapify,2026-08-20 18:16:24
331,Westway Dental,dentist,Toronto,Canada,+14162451554,,,"Westway Dental, 1725 Kipling Avenue, Toronto, ON M9R 2Y8, Canada",,,,,,0,COLD,actionable,True,,,,,geoapify,2026-08-20 18:16:24
332,Gowanus Dental,dentist,Brooklyn,US,+17188324900,,http://www.gowanusdental.com/,"163, 8th Street",,,,,,0,COLD,actionable,True,,,,,osm,2026-08-21 10:11:56
334,Tend,dentist,New York,United States,+12124063686,,https://www.hellotend.com/studios/new-york-city/wall-street,"65B, Wall Street",,,,,,40,WARM,actionable,True,"AI Automation, Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent); AI Automation (missing automated booking / lead capture) | Actionable: Direct Phone available for outreach.,"geoapify, osm",2026-08-21 10:11:56
337,Downtown Dental Brooklyn,dentist,Brooklyn,US,+17185763730,,https://www.downtowndentalbrooklyn.com,"288, State Street",,,,,,0,COLD,actionable,True,,,,,osm,2026-08-21 10:11:56
338,Park Slope Kids Dental,dentist,New York,US,+17184880200,,https://parkslopekidsdental.com/,,https://www.facebook.com/ParkSlopeKids,,https://www.linkedin.com/company/park-slope-kids-dental-care,,,15,COLD,actionable,True,"Google Ads, SEO",1394.55,58.77,Priority COLD (Score 15/100) | Signals: SEO defects detected (missing_h1) (+15) | Recommended Services: SEO (technical defects: missing_h1); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:11:56
339,Ditmars Family Dental,dentist,Astoria,US,+17188658318,,https://www.ditmars-dental.com/,"33-16, Ditmars Boulevard",,,,,,0,COLD,actionable,True,,,,,osm,2026-08-21 10:11:56
340,Royal Dental,dentist,New York,US,+17184592222,,,"64-42, 108th Street",,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:11:56
341,M&G Dental Center,dentist,New York,US,+17188321194,,,,,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:11:56
342,Dental Made Easy,dentist,New York,US,+17185045959,,https://dentalmadeeasy.com,,,,,,,40,WARM,actionable,True,"AI Automation, Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent); AI Automation (missing automated booking / lead capture) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:11:56
343,Flatbush Dental & Eye Care,dentist,New York,US,+17186938200,,,"690, Flatbush Avenue",,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:11:56
344,Smile Pop,dentist,New York,US,+16467762091,hello@smilepop.com,https://www.smilepop.com,"76, Madison Avenue",,,,,,10,COLD,actionable,True,"Social Media Marketing, Web App Development",2849.15,283.13,Priority COLD (Score 10/100) | Signals: No active social media channels (+10) | Recommended Services: Social Media Marketing (no active social channels detected); Web App Development (custom checkout / portal workflows) | Actionable: Direct Phone & Email available for outreach.,osm,2026-08-21 10:11:56
345,Dental Office,dentist,New York,US,+17185875785,,,"258, Duffield Street",,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:11:56
346,Willoughby Dental,dentist,New York,US,+17182377888,,,,,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:11:56
347,Park Slope Family Dentistry,dentist,Brooklyn,US,+17187895700,,,"245, 5th Avenue",,,,,,0,COLD,actionable,True,,,,,osm,2026-08-21 10:11:56
348,Village Dental Surgery,dentist,New York,US,+12127411100,,https://villagedentalmedicine.com,,http://www.facebook.com/villagedentalmedicine,,,,,0,COLD,actionable,True,Social Media Management,2430.14,103.42,Priority COLD (Score 0/100) | Recommended Services: Social Media Management (multi-channel expansion) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:11:56
349,Venus Dental Lab,dentist,Brooklyn,US,+17189654549,,,"528, 3rd Avenue",,,,,,0,COLD,actionable,True,,,,,osm,2026-08-21 10:11:56
350,Gentle Family Dental on Hillside,dentist,Jamaica,US,+17183353368,,https://gentlefamilydentalonhillside.com/,"172-19B, Hillside Avenue",,,,,,0,COLD,actionable,True,,,,,osm,2026-08-21 10:11:56
351,Bed-Sty Dental Arts,dentist,New York,US,+17186228950,,https://bedstuydentalarts.com,,,,,,,25,COLD,actionable,True,"AI Automation, Google Ads, SEO, Social Media Marketing, Web App Development",3463.08,161.19,"Priority COLD (Score 25/100) | Signals: SEO defects detected (missing_meta_description, multiple_h1) (+15); No active social media channels (+10) | Recommended Services: SEO (technical defects: missing_meta_description, multiple_h1); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent); AI Automation (missing automated booking / lead capture); Web App Development (custom checkout / portal workflows) | Actionable: Direct Phone available for outreach.",osm,2026-08-21 10:11:56
352,21st Century Cosmetic Dental,dentist,Jamaica,US,+17182064887,,https://21stcenturycosmeticdental.com/,"168-19, Hillside Avenue",,,,,,0,COLD,actionable,True,,,,,osm,2026-08-21 10:11:56
354,Brooklyn Smile,dentist,New York,US,+17187453456,,,,,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:11:56
355,Bay Ridge Orthodontics,dentist,New York,US,+17182381615,,,,,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:11:56
356,NYC Family Dental,dentist,Brooklyn,US,+17189754475,,,"3002, Mermaid Avenue",,,,,,0,COLD,actionable,True,,,,,osm,2026-08-21 10:11:56
357,Bay Ridge Family Dental Care,dentist,New York,US,+17189210111,,,"8301, 3rd Avenue",,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:11:56
359,Brooklyn Orthodontics,dentist,New York,US,+17183335898,,https://www.bkortho.com,"9012, 5th Avenue",https://www.facebook.com/bkortho,https://www.instagram.com/bkortho/?hl=en,,,,0,COLD,actionable,True,,1459.71,111.07,Priority COLD (Score 0/100) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:11:56
360,Dental Art Care,dentist,New York,US,+17185503093,,https://www.dentalartcare.com,"481, 83rd Street",https://www.facebook.com/DentalArtCare,https://www.instagram.com/dental_art_care/,,,,0,COLD,actionable,True,,1620.61,145.05,Priority COLD (Score 0/100) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:11:56
361,Today's Dental,dentist,New York,US,+17187488588,,,"8324, 5th Avenue",,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:11:56
362,Serenity Laser Dental,dentist,Brooklyn,United States,+17189890601,,https://www.serenitylaserdentalpc.com,"479, Bay Ridge Parkway",,,,,,0,COLD,actionable,True,,,,,"geoapify, osm",2026-08-21 10:11:56
363,United Dental Group,dentist,Oakland Gardens,US,+17182850822,,,"221-22, Horace Harding Expressway",,,,,,0,COLD,actionable,True,,,,,osm,2026-08-21 10:11:56
364,Bayside Dental Group,dentist,Queens,US,+17184681900,,,"73-38, Bell Boulevard",,,,,,0,COLD,actionable,True,,,,,osm,2026-08-21 10:11:56
367,Windsor Dentistry,dentist,New York,US,+17187687870,,,"1663, 10th Avenue",,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:11:56
368,Blustin Vladimir,dentist,Brooklyn,US,+17186920729,,,"1916, Avenue K",,,,,,0,COLD,actionable,True,,,,,osm,2026-08-21 10:11:56
369,Midwod Dental Center,dentist,New York,US,+17182529222,,,,,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:11:56
370,Dr. A. Lebovitz,dentist,New York,US,+17188596006,,,"1490, Ocean Avenue",,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:11:56
371,General Dentistry,dentist,New York,US,+17185312300,,https://www.lublindentalcenter.com/,"6820, Avenue U",,,,,,40,WARM,actionable,True,"AI Automation, Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent); AI Automation (missing automated booking / lead capture) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:11:56
372,J.E. Fayette DDS,dentist,New York,US,+17189537639,,,"456, Schenectady Avenue",,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:11:56
373,Debtech Dental Lab,dentist,New York,US,+17187084316,,,"2128, Caton Avenue",,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:11:56
374,Tribeca Dental Associates,dentist,New York,US,+17186230893,,,"335, Greene Avenue",,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:11:56
375,"Gary L. Thomas, DDS",dentist,Brooklyn,US,+17182300203,,,"304, DeKalb Avenue",,,,,,0,COLD,actionable,True,,,,,osm,2026-08-21 10:11:56
376,Prospect Heights Dental Associates,dentist,New York,US,+17186225144,,,"270, Flatbush Avenue",,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:11:56
377,Washington Sterling Dental,dentist,New York,US,+17186386002,,,"743, Washington Avenue",,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:11:56
378,Dr Andrew Fundo,dentist,New York,US,+17185442929,,https://joyofsmile.com,"70-11, 108th Street",,,,,,10,COLD,actionable,True,Social Media Marketing,848.73,236.51,Priority COLD (Score 10/100) | Signals: No active social media channels (+10) | Recommended Services: Social Media Marketing (no active social channels detected) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:11:56
379,Livingston Dental Care,dentist,New York,US,+17187227700,,,"59, Flatbush Avenue",,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,osm,2026-08-21 10:11:56
381,Tribeca Dental Design,dentist,New York,United States,+12122279127,info@tribecadentaldesign.com,https://tribecadentaldesign.com/,"Tribeca Dental Design, 148 Chambers Street, New York, NY 10007, United States of America",,,,,,40,WARM,actionable,True,"AI Automation, Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent); AI Automation (missing automated booking / lead capture) | Actionable: Direct Phone & Email available for outreach.,geoapify,2026-08-21 10:11:56
382,Soho Smile,dentist,New York,United States,+12123347330,info@sohosmile.com,https://www.sohosmile.com,"Soho Smile, 206 Spring Street, New York, NY 10012, United States of America",https://www.facebook.com/SohoSmile,https://www.instagram.com/sohosmile?igsh=YzRyOWJqeWplN3Rq,,,,0,COLD,actionable,True,Web App Development,2185.58,244.99,Priority COLD (Score 0/100) | Recommended Services: Web App Development (custom checkout / portal workflows) | Actionable: Direct Phone & Email available for outreach.,geoapify,2026-08-21 10:11:56
383,Sound Dental,dentist,New York,United States,+19172616464,sounddentalnyc@gmail.com,https://www.sounddentalnyc.com,"Sound Dental, Lafayette Street, New York, NY 10013, United States of America",,,,,,25,COLD,actionable,True,"AI Automation, Google Ads, SEO, Social Media Marketing",6622.47,117.39,Priority COLD (Score 25/100) | Signals: SEO defects detected (missing_h1) (+15); No active social media channels (+10) | Recommended Services: SEO (technical defects: missing_h1); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent); AI Automation (missing automated booking / lead capture) | Actionable: Direct Phone & Email available for outreach.,geoapify,2026-08-21 10:11:56
389,Tribeca Smiles,dentist,New York,United States,+12124734444,,https://www.tribecasmiles.com,"Tribeca Smiles, 44 Lispenard Street, New York, NY 10013, United States of America",,,,,,40,WARM,actionable,True,"AI Automation, Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent); AI Automation (missing automated booking / lead capture) | Actionable: Direct Phone available for outreach.,geoapify,2026-08-21 10:11:56
390,Greene Street Dental,dentist,New York,United States,+12122265777,,https://www.greenestreetdental.com,"Greene Street Dental, 72 Greene Street, New York, NY 10012, United States of America",,,,,,40,WARM,actionable,True,"AI Automation, Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent); AI Automation (missing automated booking / lead capture) | Actionable: Direct Phone available for outreach.,geoapify,2026-08-21 10:11:56
395,Empower Your Smile DDS,dentist,New York,United States,+12122748338,,https://empoweryoursmile.com,"Empower Your Smile DDS, 35 Walker Street, New York, NY 10013, United States of America",https://www.facebook.com/wix,https://www.instagram.com/wix,https://il.linkedin.com/company/wix-com?trk=public_jobs_topcard_logo,,,15,COLD,actionable,True,"Google Ads, SEO",2827.44,1256.9,Priority COLD (Score 15/100) | Signals: SEO defects detected (multiple_h1) (+15) | Recommended Services: SEO (technical defects: multiple_h1); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,geoapify,2026-08-21 10:11:56
396,Dr. Rincon Family Dentistry,dentist,New York,United States,+17184396669,,,"Dr. Rincon Family Dentistry, 474 54th Street, New York, NY 11220, United States of America",,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,geoapify,2026-08-21 10:11:56
400,The Tooth Doctor,dentist,New York,United States,+17188338100,,,"The Tooth Doctor, 5th Avenue, New York, NY 11209, United States of America",,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,geoapify,2026-08-21 10:11:56
403,Sunset Orthodontics,dentist,New York,United States,+17184392822,,https://www.dentalspecialistsofny.com/locations/sunset-orthodontics/,"Sunset Orthodontics, 476 48th Street, New York, NY 11220, United States of America",,,,,,40,WARM,actionable,True,"AI Automation, Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent); AI Automation (missing automated booking / lead capture) | Actionable: Direct Phone available for outreach.,geoapify,2026-08-21 10:11:56
406,"Michael J. Mand, DDS",dentist,New York,United States,+17184353726,,,"Michael J. Mand, DDS, 502 39th Street, New York, NY 11232, United States of America",,,,,,40,WARM,actionable,True,"Google Ads, SEO, Social Media Marketing, Web Development",,,Priority WARM (Score 40/100) | Signals: No active website (+30); No active social media channels (+10) | Recommended Services: Web Development (no active website found); SEO (needs initial search visibility & indexing); Social Media Marketing (no active social channels detected); Google Ads (high commercial search demand & acquisition intent) | Actionable: Direct Phone available for outreach.,geoapify,2026-08-21 10:11:56
410,"Constance M Photopoulos, DDS",dentist,New York,United States,+17187481710,drvdds@aol.com,https://www.visintinidental.com,"Constance M Photopoulos, DDS, 7702 4th Avenue, New York, NY 11209, United States of America",https://www.facebook.com/Frank-D-Visintini-DDS-PC-166927043410219/?ref=hl,https://www.instagram.com/drvisintini/?hl=en,,,,0,COLD,actionable,True,AI Automation,859.25,82.32,Priority COLD (Score 0/100) | Recommended Services: AI Automation (missing automated booking / lead capture) | Actionable: Direct Phone & Email available for outreach.,geoapify,2026-08-21 10:11:57
412,Southwest Brooklyn Dental,dentist,New York,United States,+19294552099,braces@nyulangone.org,https://nyulangone.org/locations/southwest-brooklyn-dental-practice,"Southwest Brooklyn Dental, 219 54th Street, New York, NY 11220, United States of America",https://www.facebook.com/NYULangone,https://www.instagram.com/nyulangone/,https://www.linkedin.com/company/nyulangonehealth,,,0,COLD,actionable,True,AI Automation,2640.02,294.8,Priority COLD (Score 0/100) | Recommended Services: AI Automation (missing automated booking / lead capture) | Actionable: Direct Phone & Email available for outreach.,geoapify,2026-08-21 10:11:57
